conversation_id,utterance_id,turn_id,speaker,text,segments,split
dlg-b1be6807-aa0c-4702-99f2-36f0ac1edfd8,dlg-b1be6807-aa0c-4702-99f2-36f0ac1edfd8_20,20,ASSISTANT,2$ more.,"[{""start_index"":0,""end_index"":2,""text"":""2$"",""annotations"":[{""name"":""movie_search.price.ticket""}]}]",train
dlg-b1be6807-aa0c-4702-99f2-36f0ac1edfd8,dlg-b1be6807-aa0c-4702-99f2-36f0ac1edfd8_21,21,USER,"$2 more, that's not too bad. Yeah, I think I would pay for that. Yeah, where is it playing at and what time?","[{""start_index"":0,""end_index"":2,""text"":""$2"",""annotations"":[{""name"":""movie_search.price.ticket""}]}]",train
dlg-b1be6807-aa0c-4702-99f2-36f0ac1edfd8,dlg-b1be6807-aa0c-4702-99f2-36f0ac1edfd8_22,22,ASSISTANT,"It is playing at the Regal 6 cinema and it is playing at 4:30, 6:30 or 7:30 p.m.","[{""start_index"":57,""end_index"":61,""text"":""4:30"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":21,""end_index"":35,""text"":""Regal 6 cinema"",""annotations"":[{""name"":""movie_ticket.name.theater""}]},{""start_index"":63,""end_index"":67,""text"":""6:30"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":71,""end_index"":79,""text"":""7:30 p.m"",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
dlg-b1be6807-aa0c-4702-99f2-36f0ac1edfd8,dlg-b1be6807-aa0c-4702-99f2-36f0ac1edfd8_23,23,USER,Okay. Let's go for the 4:30 one.,"[{""start_index"":23,""end_index"":27,""text"":""4:30"",""annotations"":[{""name"":""movie_ticket.time.start""}]}]",train
dlg-b1be6807-aa0c-4702-99f2-36f0ac1edfd8,dlg-b1be6807-aa0c-4702-99f2-36f0ac1edfd8_26,26,ASSISTANT,You're all set have a great night.,"[{""start_index"":0,""end_index"":14,""text"":""You're all set"",""annotations"":[{""name"":""movie_ticket.ticket_booking""}]}]",train
dlg-b1c95d28-a007-426d-a4b3-5d94c380cd93,dlg-b1c95d28-a007-426d-a4b3-5d94c380cd93_3,3,ASSISTANT,"Blade, Runner and The Foreigner.","[{""start_index"":0,""end_index"":5,""text"":""Blade"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":7,""end_index"":13,""text"":""Runner"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":18,""end_index"":31,""text"":""The Foreigner"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",test
dlg-b1c95d28-a007-426d-a4b3-5d94c380cd93,dlg-b1c95d28-a007-426d-a4b3-5d94c380cd93_5,5,USER,The Foreigner.,"[{""start_index"":0,""end_index"":13,""text"":""The Foreigner"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",test
dlg-b1c95d28-a007-426d-a4b3-5d94c380cd93,dlg-b1c95d28-a007-426d-a4b3-5d94c380cd93_8,8,ASSISTANT,Quan is a humble London businessman whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love -- his teenage daughter -- dies in a senseless act of politically motivated terrorism. His relentless search to find the terrorists leads to a cat-and-mouse conflict with a British government official whose own past may hold the clues to the identities of the elusive killers.,"[{""start_index"":0,""end_index"":4,""text"":""Quan"",""annotations"":[{""name"":""movie_search.character""}]},{""start_index"":0,""end_index"":412,""text"":""Quan is a humble London businessman whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love -- his teenage daughter -- dies in a senseless act of politically motivated terrorism. His relentless search to find the terrorists leads to a cat-and-mouse conflict with a British government official whose own past may hold the clues to the identities of the elusive killers"",""annotations"":[{""name"":""movie_search.synopsis""}]}]",test
dlg-b1c95d28-a007-426d-a4b3-5d94c380cd93,dlg-b1c95d28-a007-426d-a4b3-5d94c380cd93_9,9,ASSISTANT,"Showtimes are 7:25 pm, 10:20 pm.","[{""start_index"":14,""end_index"":21,""text"":""7:25 pm"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":23,""end_index"":31,""text"":""10:20 pm"",""annotations"":[{""name"":""movie_search.time.start""}]}]",test
dlg-b1c95d28-a007-426d-a4b3-5d94c380cd93,dlg-b1c95d28-a007-426d-a4b3-5d94c380cd93_10,10,USER,I'll take the 10:20 pm.,"[{""start_index"":14,""end_index"":22,""text"":""10:20 pm"",""annotations"":[{""name"":""movie_search.time.start""}]}]",test
dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc,dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc_0,0,USER,"Hi, I'd like to rent a movie on iTunes, but I like a political genre. Do you have any suggestions?","[{""start_index"":32,""end_index"":38,""text"":""iTunes"",""annotations"":[{""name"":""movie_search.streaming_service""}]},{""start_index"":53,""end_index"":62,""text"":""political"",""annotations"":[{""name"":""movie_search.genre""}]}]",train
dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc,dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc_8,8,ASSISTANT,1st Suffragette.,"[{""start_index"":4,""end_index"":15,""text"":""Suffragette"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc,dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc_9,9,USER,Is the Post is available on iTunes to rent?,"[{""start_index"":3,""end_index"":11,""text"":""the Post"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":28,""end_index"":34,""text"":""iTunes"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",train
dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc,dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc_10,10,ASSISTANT,2nd the Post.,"[{""start_index"":4,""end_index"":12,""text"":""the Post"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc,dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc_11,11,ASSISTANT,I'm sorry the post is not available for renting at this time.,"[{""start_index"":10,""end_index"":18,""text"":""the post"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc,dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc_12,12,USER,I guess we'll do Suffragette then.,"[{""start_index"":17,""end_index"":28,""text"":""Suffragette"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc,dlg-b1d502b7-56a5-4381-8298-7fa5dd5cd7cc_13,13,ASSISTANT,Suffragette is available on iTunes from $3.99.,"[{""start_index"":0,""end_index"":11,""text"":""Suffragette"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":28,""end_index"":34,""text"":""iTunes"",""annotations"":[{""name"":""movie_search.streaming_service""}]},{""start_index"":40,""end_index"":45,""text"":""$3.99"",""annotations"":[{""name"":""movie_search.price.streaming""}]}]",train
dlg-b1d7480a-7fed-441d-a28c-9af712354f58,dlg-b1d7480a-7fed-441d-a28c-9af712354f58_5,5,USER,I'm looking for an action movie.,"[{""start_index"":19,""end_index"":25,""text"":""action"",""annotations"":[{""name"":""movie_search.genre""}]}]",train
dlg-b1d7480a-7fed-441d-a28c-9af712354f58,dlg-b1d7480a-7fed-441d-a28c-9af712354f58_7,7,USER,"Something that is rated pretty high, four to five stars.","[{""start_index"":0,""end_index"":55,""text"":""Something that is rated pretty high, four to five stars"",""annotations"":[{""name"":""movie_search.other_description""}]},{""start_index"":37,""end_index"":55,""text"":""four to five stars"",""annotations"":[{""name"":""movie_search.audience_rating""}]}]",train
dlg-b1d7480a-7fed-441d-a28c-9af712354f58,dlg-b1d7480a-7fed-441d-a28c-9af712354f58_17,17,ASSISTANT,"They are The Lego Batman movie, John wick: chapter 2 and rogue one.","[{""start_index"":9,""end_index"":30,""text"":""The Lego Batman movie"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":32,""end_index"":52,""text"":""John wick: chapter 2"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":57,""end_index"":66,""text"":""rogue one"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-b1d7480a-7fed-441d-a28c-9af712354f58,dlg-b1d7480a-7fed-441d-a28c-9af712354f58_18,18,USER,I think Rogue One is the one that I'm interested in the most. How much does that one cost?,"[{""start_index"":8,""end_index"":17,""text"":""Rogue One"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-b1d7480a-7fed-441d-a28c-9af712354f58,dlg-b1d7480a-7fed-441d-a28c-9af712354f58_19,19,ASSISTANT,Nearby ticket prices are around $12.50 to $15.,"[{""start_index"":25,""end_index"":45,""text"":""around $12.50 to $15"",""annotations"":[{""name"":""movie_search.price.ticket""}]}]",train
dlg-b1d7480a-7fed-441d-a28c-9af712354f58,dlg-b1d7480a-7fed-441d-a28c-9af712354f58_21,21,USER,What times? Is that going to be showing sometime in the evening between 7:00 and 10:00 at a nearby theater?,"[{""start_index"":64,""end_index"":86,""text"":""between 7:00 and 10:00"",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
dlg-b1d7480a-7fed-441d-a28c-9af712354f58,dlg-b1d7480a-7fed-441d-a28c-9af712354f58_22,22,ASSISTANT,There is one theater showing it tonight at 9 pm.,"[{""start_index"":43,""end_index"":47,""text"":""9 pm"",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
dlg-b1d7480a-7fed-441d-a28c-9af712354f58,dlg-b1d7480a-7fed-441d-a28c-9af712354f58_24,24,ASSISTANT,It's in the theater Sundance Kabuki.,"[{""start_index"":20,""end_index"":35,""text"":""Sundance Kabuki"",""annotations"":[{""name"":""movie_search.name.theater""}]}]",train
dlg-b1d7480a-7fed-441d-a28c-9af712354f58,dlg-b1d7480a-7fed-441d-a28c-9af712354f58_25,25,USER,"Okay, Sundance.","[{""start_index"":6,""end_index"":14,""text"":""Sundance"",""annotations"":[{""name"":""movie_search.name.theater""}]}]",train
dlg-b1d7480a-7fed-441d-a28c-9af712354f58,dlg-b1d7480a-7fed-441d-a28c-9af712354f58_26,26,ASSISTANT,And the ticket price is $13.50.,"[{""start_index"":24,""end_index"":30,""text"":""$13.50"",""annotations"":[{""name"":""movie_search.price.ticket""}]}]",train
dlg-b1d7480a-7fed-441d-a28c-9af712354f58,dlg-b1d7480a-7fed-441d-a28c-9af712354f58_29,29,ASSISTANT,Enjoy the show at the Sundance Kabuki.,"[{""start_index"":22,""end_index"":37,""text"":""Sundance Kabuki"",""annotations"":[{""name"":""movie_search.name.theater""}]}]",train
dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee,dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee_1,1,USER,"Hi, I'm looking to plan a movie night out and I'm in Pasadena, California near the Rose Bowl. And I'm looking for a horror movie.","[{""start_index"":53,""end_index"":73,""text"":""Pasadena, California"",""annotations"":[{""name"":""movie_search.location.theater""}]},{""start_index"":74,""end_index"":92,""text"":""near the Rose Bowl"",""annotations"":[{""name"":""movie_search.location.theater""}]},{""start_index"":116,""end_index"":122,""text"":""horror"",""annotations"":[{""name"":""movie_search.genre""}]}]",train
dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee,dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee_2,2,USER,And I'm looking for a horror movie.,"[{""start_index"":22,""end_index"":28,""text"":""horror"",""annotations"":[{""name"":""movie_search.genre""}]}]",train
dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee,dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee_7,7,ASSISTANT,How about Alien: Covenant?,"[{""start_index"":10,""end_index"":25,""text"":""Alien: Covenant"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee,dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee_8,8,USER,Okay. And is that the most popular horror showing right now?,"[{""start_index"":35,""end_index"":41,""text"":""horror"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":22,""end_index"":41,""text"":""most popular horror"",""annotations"":[{""name"":""movie_search.other_description""}]}]",train
dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee,dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee_9,9,ASSISTANT,"This movie is sci-fi horror film. Let me check that for you.Give me a second. The most popular horror film right now is ""It Comes at Night"".","[{""start_index"":14,""end_index"":27,""text"":""sci-fi horror"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":95,""end_index"":101,""text"":""horror"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":82,""end_index"":106,""text"":""most popular horror film"",""annotations"":[{""name"":""movie_search.other_description""}]},{""start_index"":121,""end_index"":138,""text"":""It Comes at Night"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee,dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee_12,12,ASSISTANT,"The most popular horror film right now is ""It Comes at Night"".","[{""start_index"":17,""end_index"":23,""text"":""horror"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":4,""end_index"":28,""text"":""most popular horror film"",""annotations"":[{""name"":""movie_search.other_description""}]},{""start_index"":43,""end_index"":60,""text"":""It Comes at Night"",""annotations"":[{""name"":""movie_search.name.movie""},{""name"":""movie_ticket.name.movie""}]}]",train
dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee,dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee_14,14,ASSISTANT,"Tomorrow night showings are 5:40 p.m, 8:15 p.m, 10:50 p.m.","[{""start_index"":28,""end_index"":36,""text"":""5:40 p.m"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":38,""end_index"":46,""text"":""8:15 p.m"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":48,""end_index"":57,""text"":""10:50 p.m"",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee,dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee_15,15,USER,Alright. Can I get two adult tickets for that?,"[{""start_index"":19,""end_index"":22,""text"":""two"",""annotations"":[{""name"":""movie_ticket.num.tickets""}]}]",train
dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee,dlg-b1f8362b-fa25-4b97-9bda-3370bc763dee_16,16,ASSISTANT,"You got it, Enjoy your movie.","[{""start_index"":0,""end_index"":10,""text"":""You got it"",""annotations"":[{""name"":""movie_ticket.ticket_booking""}]}]",train
dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06,dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06_1,1,USER,I'd like to find a comedy movie.,"[{""start_index"":19,""end_index"":25,""text"":""comedy"",""annotations"":[{""name"":""movie_search.genre""}]}]",train
dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06,dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06_3,3,ASSISTANT,Guardians of the Galaxy is playing at the Regal Davis holiday 6 at 7:30 PM and 10:50 PM.,"[{""start_index"":0,""end_index"":23,""text"":""Guardians of the Galaxy"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":42,""end_index"":63,""text"":""Regal Davis holiday 6"",""annotations"":[{""name"":""movie_search.name.theater""}]},{""start_index"":67,""end_index"":74,""text"":""7:30 PM"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":79,""end_index"":87,""text"":""10:50 PM"",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06,dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06_4,4,USER,Is there any other comedy movies?,"[{""start_index"":19,""end_index"":25,""text"":""comedy"",""annotations"":[{""name"":""movie_search.genre""}]}]",train
dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06,dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06_5,5,ASSISTANT,How to be a Latin lover is playing at 5:10 and 7:50 at Cinemark County Fair Movies 5.,"[{""start_index"":0,""end_index"":23,""text"":""How to be a Latin lover"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":38,""end_index"":42,""text"":""5:10"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":47,""end_index"":51,""text"":""7:50"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":55,""end_index"":84,""text"":""Cinemark County Fair Movies 5"",""annotations"":[{""name"":""movie_search.name.theater""}]}]",train
dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06,dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06_9,9,ASSISTANT,"Finding himself dumped after 25 years of marriage, a man who made a career of seducing rich older women must move in with his estranged sister, where he begins to learn the value of family.","[{""start_index"":0,""end_index"":188,""text"":""Finding himself dumped after 25 years of marriage, a man who made a career of seducing rich older women must move in with his estranged sister, where he begins to learn the value of family"",""annotations"":[{""name"":""movie_search.synopsis""}]}]",train
dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06,dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06_12,12,ASSISTANT,The boss baby is playing at 5:20 and 7:45 at Cinemark County Fair Movies 5.,"[{""start_index"":0,""end_index"":13,""text"":""The boss baby"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":28,""end_index"":32,""text"":""5:20"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":37,""end_index"":41,""text"":""7:45"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":45,""end_index"":74,""text"":""Cinemark County Fair Movies 5"",""annotations"":[{""name"":""movie_search.name.theater""}]}]",train
dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06,dlg-b25fa7e2-dad9-4884-9145-ed8d905e2f06_14,14,ASSISTANT,"The Boss Baby is a hilariously universal story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim. With a sly, heart-filled message about the importance of family, Dream Works, The Boss Baby is an authentic and broadly appealing original comedy for all ages.","[{""start_index"":0,""end_index"":13,""text"":""The Boss Baby"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":201,""end_index"":204,""text"":""Tim"",""annotations"":[{""name"":""movie_search.character""}]},{""start_index"":284,""end_index"":297,""text"":""The Boss Baby"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":345,""end_index"":351,""text"":""comedy"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":0,""end_index"":364,""text"":""The Boss Baby is a hilariously universal story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim. With a sly, heart-filled message about the importance of family, Dream Works, The Boss Baby is an authentic and broadly appealing original comedy for all ages"",""annotations"":[{""name"":""movie_search.synopsis""}]}]",train
dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9,dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9_1,1,USER,"Hi, I'm trying to find a movie to watch on Netflix.","[{""start_index"":43,""end_index"":50,""text"":""Netflix"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",test
dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9,dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9_3,3,USER,"Okay, some of my favorites are romance. My favorite movie is Inkerman. My favorite director is Martin Scorsese. And my favorite has been Whoopi Goldberg.","[{""start_index"":31,""end_index"":38,""text"":""romance"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":61,""end_index"":69,""text"":""Inkerman"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":95,""end_index"":110,""text"":""Martin Scorsese"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":137,""end_index"":152,""text"":""Whoopi Goldberg"",""annotations"":[{""name"":""movie_search.real_person""}]}]",test
dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9,dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9_10,10,ASSISTANT,The Wolf of Wall Street.,"[{""start_index"":0,""end_index"":23,""text"":""The Wolf of Wall Street"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",test
dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9,dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9_12,12,ASSISTANT,Goodfellas.,"[{""start_index"":0,""end_index"":10,""text"":""Goodfellas"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",test
dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9,dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9_13,13,USER,Tell me more about Goodfellas?,"[{""start_index"":19,""end_index"":29,""text"":""Goodfellas"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",test
dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9,dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9_14,14,ASSISTANT,"Academy Award-winning director Martin Scorsese exposes the fascinating, mysterious and violent underworld of New York's Mafia families through the life of insider Henry Hill (Ray Liotta) as he rises from smalltime thug to mobster under the guidance of Jimmy Conway (Academy Award winner Robert De Niro) in this searing, epic crime drama based on the chilling true-life best seller Wiseguy by Nicholas Pileggi.","[{""start_index"":31,""end_index"":37,""text"":""Martin"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":163,""end_index"":173,""text"":""Henry Hill"",""annotations"":[{""name"":""movie_search.character""}]},{""start_index"":175,""end_index"":185,""text"":""Ray Liotta"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":252,""end_index"":264,""text"":""Jimmy Conway"",""annotations"":[{""name"":""movie_search.character""}]},{""start_index"":287,""end_index"":301,""text"":""Robert De Niro"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":392,""end_index"":408,""text"":""Nicholas Pileggi"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":0,""end_index"":408,""text"":""Academy Award-winning director Martin Scorsese exposes the fascinating, mysterious and violent underworld of New York's Mafia families through the life of insider Henry Hill (Ray Liotta) as he rises from smalltime thug to mobster under the guidance of Jimmy Conway (Academy Award winner Robert De Niro) in this searing, epic crime drama based on the chilling true-life best seller Wiseguy by Nicholas Pileggi"",""annotations"":[{""name"":""movie_search.synopsis""}]}]",test
dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9,dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9_15,15,USER,Well and this is from Netflix?,"[{""start_index"":22,""end_index"":29,""text"":""Netflix"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",test
dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9,dlg-b262f17f-d114-41c5-8483-3f0acd1a70e9_16,16,ASSISTANT,"Let me confirm for you, hold on. Goodfellas is still playing on Netflix.","[{""start_index"":33,""end_index"":43,""text"":""Goodfellas"",""annotations"":[{""name"":""movie_search.location.theater""}]},{""start_index"":64,""end_index"":71,""text"":""Netflix"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",test
dlg-b2894ab7-6868-4146-8090-017c0309f8b1,dlg-b2894ab7-6868-4146-8090-017c0309f8b1_1,1,ASSISTANT,"Hi, perfect so I have two animated movies that are playing in theaters.","[{""start_index"":26,""end_index"":34,""text"":""animated"",""annotations"":[{""name"":""movie_search.genre""}]}]",train
dlg-b2894ab7-6868-4146-8090-017c0309f8b1,dlg-b2894ab7-6868-4146-8090-017c0309f8b1_2,2,USER,Great! I'm looking for an animation movie.,"[{""start_index"":26,""end_index"":35,""text"":""animation"",""annotations"":[{""name"":""movie_search.genre""}]}]",train
dlg-b2894ab7-6868-4146-8090-017c0309f8b1,dlg-b2894ab7-6868-4146-8090-017c0309f8b1_7,7,ASSISTANT,When you're in Santa Barbara said correct?,"[{""start_index"":15,""end_index"":28,""text"":""Santa Barbara"",""annotations"":[{""name"":""movie_search.location.theater""}]}]",train
dlg-b2894ab7-6868-4146-8090-017c0309f8b1,dlg-b2894ab7-6868-4146-8090-017c0309f8b1_8,8,USER,That's correct. Can you tell me about Boss Baby?,"[{""start_index"":38,""end_index"":47,""text"":""Boss Baby"",""annotations"":[{""name"":""movie_search.name.movie""},{""name"":""movie_ticket.name.movie""}]}]",train
dlg-b2894ab7-6868-4146-8090-017c0309f8b1,dlg-b2894ab7-6868-4146-8090-017c0309f8b1_11,11,ASSISTANT,"Here you go. A new baby's arrival impacts a family told from the point of view of a delightfully unreliable narrator a wildly imaginative 7-year-old named Tim. The most unusual Boss Baby (Alec Baldwin) arrives at Tim's home in a taxi, wearing a suit and carrying a briefcase. The instant sibling rivalry must soon be put aside when Tim discovers that Boss Baby is actually a spy on a secret mission, and only he can help thwart a dastardly plot that involves an epic battle between puppies and babies.","[{""start_index"":155,""end_index"":158,""text"":""Tim"",""annotations"":[{""name"":""movie_search.character""}]},{""start_index"":177,""end_index"":186,""text"":""Boss Baby"",""annotations"":[{""name"":""movie_search.character""}]},{""start_index"":188,""end_index"":200,""text"":""Alec Baldwin"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":213,""end_index"":216,""text"":""Tim"",""annotations"":[{""name"":""movie_search.character""}]},{""start_index"":332,""end_index"":335,""text"":""Tim"",""annotations"":[{""name"":""movie_search.character""}]},{""start_index"":351,""end_index"":360,""text"":""Boss Baby"",""annotations"":[{""name"":""movie_search.character""}]},{""start_index"":13,""end_index"":500,""text"":""A new baby's arrival impacts a family told from the point of view of a delightfully unreliable narrator a wildly imaginative 7-year-old named Tim. The most unusual Boss Baby (Alec Baldwin) arrives at Tim's home in a taxi, wearing a suit and carrying a briefcase. The instant sibling rivalry must soon be put aside when Tim discovers that Boss Baby is actually a spy on a secret mission, and only he can help thwart a dastardly plot that involves an epic battle between puppies and babies"",""annotations"":[{""name"":""movie_search.synopsis""}]}]",train
dlg-b2894ab7-6868-4146-8090-017c0309f8b1,dlg-b2894ab7-6868-4146-8090-017c0309f8b1_12,12,USER,Old from the point of view of a delightfully unreliable narrator a wildly imaginative 7 years old named Tim the most unusual boss baby Alec Baldwin arrives at Tim's home in a taxi wearing a suit. A briefcase of the instance sibling rivalry must soon be.,"[{""start_index"":0,""end_index"":252,""text"":""Old from the point of view of a delightfully unreliable narrator a wildly imaginative 7 years old named Tim the most unusual boss baby Alec Baldwin arrives at Tim's home in a taxi wearing a suit. A briefcase of the instance sibling rivalry must soon be"",""annotations"":[{""name"":""movie_search.synopsis""}]},{""start_index"":104,""end_index"":107,""text"":""Tim"",""annotations"":[{""name"":""movie_search.character""}]},{""start_index"":125,""end_index"":134,""text"":""boss baby"",""annotations"":[{""name"":""movie_search.character""}]},{""start_index"":135,""end_index"":147,""text"":""Alec Baldwin"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":159,""end_index"":162,""text"":""Tim"",""annotations"":[{""name"":""movie_search.character""}]}]",train
dlg-b2894ab7-6868-4146-8090-017c0309f8b1,dlg-b2894ab7-6868-4146-8090-017c0309f8b1_14,14,USER,Decide when to discover that baby is actually a spy on a secret mission and only he can help to desperately plot that involves an epic battle between puppies and babies. That sounds good. I think I'll go to that one.,"[{""start_index"":0,""end_index"":168,""text"":""Decide when to discover that baby is actually a spy on a secret mission and only he can help to desperately plot that involves an epic battle between puppies and babies"",""annotations"":[{""name"":""movie_search.synopsis""}]}]",train
dlg-b2894ab7-6868-4146-8090-017c0309f8b1,dlg-b2894ab7-6868-4146-8090-017c0309f8b1_16,16,ASSISTANT,"Now would you like 7:30 P.M., 9 P.M. or 10 P.M.?","[{""start_index"":19,""end_index"":28,""text"":""7:30 P.M."",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":30,""end_index"":36,""text"":""9 P.M."",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":40,""end_index"":47,""text"":""10 P.M."",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
